% Chaque ligne represente un point du
% maillage sous la forme :
% Coordonnee x / Coordonnee y
%
% Le resultat est une matrice 16 * 2
% qui s'importe dans MATLAB avec la
% commande
%	load('coordinates.dat')
% 
                  0                  0
   0.33333333333333                  0
   0.53000000000000                  0
   0.66666666666667   0.33333333333333
   1.00000000000000   0.47000000000000
   1.00000000000000   0.66666666666667
   1.00000000000000   1.00000000000000
   0.66666666666667   1.00000000000000
   0.33333333333333   1.00000000000000
                  0   1.00000000000000
                  0   0.66666666666667
                  0   0.33333333333333
   0.33333333333333   0.33333333333333
   0.33333333333333   0.66666666666667
   0.66666666666667   0.66666666666667
   1.00000000000000                  0
